add-m,1,10000,20000,4864112,243,0
add-m,2,10000,40000,7868713,196,0
add-m,4,10000,80000,19338098,241,0
add-m,8,10000,160000,35297927,220,0
add-m,12,1,24,4446711,185279,0
add-s,1,10000,20000,4436152,221,0
add-s,2,10000,40000,7594608,189,0
add-s,4,10000,80000,60802436,760,0
add-s,8,10000,160000,174938135,1093,0
add-s,12,10000,240000,319650337,1331,0
